Trajectory	Frame	x	y	z
1	5817	74.509	94.674	0
1	5818	73.926	95.217	0
1	5819	73.416	95.661	0
1	5820	74.251	95.863	0
1	5821	74.219	95.717	0
1	5822	74.355	95.772	0
1	5823	74.44	95.857	0
1	5824	74.536	96.228	0
1	5825	75.131	95.649	0
1	5826	75.512	96.079	0
1	5827	74.927	95.907	0
1	5828	75.448	95.732	0
1	5829	75.316	95.732	0
1	5830	75.266	95.671	0
1	5831	75.251	95.722	0
1	5832	75.331	95.621	0
1	5833	75.445	95.605	0
1	5834	75.234	95.675	0
1	5835	75.813	96.525	0
1	5836	75.219	97.662	0
1	5837	75.509	98.247	0
1	5838	76.124	99.157	0
1	5839	75.69	99.128	0
1	5840	75.49	99.689	0
1	5841	75.088	99.658	0
1	5842	73.794	99.318	0
1	5843	73.792	98.832	0
1	5844	73.647	98.833	0
1	5845	73.887	98.691	0
1	5846	74.2	99.156	0
1	5847	73.934	98.839	0
1	5848	73.351	98.521	0
1	5849	73.709	98.204	0
1	5850	74.302	97.828	0
1	5851	74.848	98.101	0
1	5852	75.58	98.567	0
1	5853	75.612	98.797	0
1	5854	75.563	98.284	0
1	5855	75.752	98.24	0
1	5856	75.096	98.151	0
1	5857	74.827	98.357	0
1	5858	74.967	97.226	0
1	5859	74.839	96.721	0
1	5860	74.879	97.645	0
1	5861	75.593	98.217	0
1	5862	75.524	97.397	0
1	5863	75.913	96.89	0
1	5864	76.276	96.645	0
1	5865	76.208	97.359	0
1	5866	75.752	96.655	0
1	5867	75.683	96.925	0
1	5868	74.383	97.316	0
1	5869	74.031	97.545	0
1	5870	73.776	98.42	0
1	5871	73.476	97.617	0
1	5872	74.213	97.201	0
1	5873	75.554	97.72	0
1	5874	75.799	97.208	0
1	5875	75.103	96.634	0
1	5876	75.129	96.925	0
1	5877	73.805	96.534	0
1	5878	73.578	96.537	0
1	5879	72.559	96.379	0
1	5880	72.081	96.659	0
1	5881	72.617	96.7	0
1	5882	72.948	96.763	0
1	5883	73.488	97.485	0
1	5884	73.765	98.122	0
1	5885	74.116	97.462	0
1	5886	73.928	97.607	0
1	5887	73.536	97.788	0
1	5888	73.568	98.193	0
1	5889	73.771	99.206	0
1	5890	74.04	99.598	0
1	5891	74.731	99.714	0
1	5892	74.13	99.305	0
1	5893	73.583	99.453	0
1	5894	74.302	98.815	0
1	5895	74.891	99.46	0
1	5896	74.77	99.824	0
1	5897	74.586	99.8	0
1	5898	74.667	99.771	0
1	5899	72.707	99.638	0
1	5900	73.719	98.842	0
1	5901	74.195	99.369	0
1	5902	74.842	99.649	0
1	5903	74.335	98.655	0
1	5904	74.457	97.807	0
1	5905	75.612	97.67	0
1	5906	76.145	96.746	0
1	5907	75.463	96.647	0
1	5908	75.694	96.472	0
1	5909	76.032	96.338	0
1	5910	76.245	95.807	0
1	5911	76.49	95.827	0
1	5912	76.083	96.317	0
1	5913	75.568	96.684	0
1	5914	75.572	96.574	0
1	5915	75.476	96.786	0
1	5916	75.146	97.321	0
1	5917	74.924	97.167	0
1	5918	74.533	96.901	0
1	5919	74.069	97.214	0
1	5920	73.216	97.334	0
1	5921	71.837	97.203	0
1	5922	71.486	97.229	0
1	5923	71.262	98.166	0
1	5924	71.4	97.802	0
1	5925	71.146	97.632	0
1	5926	71.343	97.454	0
1	5927	71.237	98.484	0
1	5928	71.462	98.487	0
1	5929	71.531	98.206	0
1	5930	71.267	98.343	0
1	5931	70.38	98.411	0
1	5932	70.924	98.671	0
1	5933	71.046	98.602	0
1	5934	71.35	97.781	0
1	5935	70.875	97.816	0
1	5936	71.267	98.73	0
1	5937	71.71	99.597	0
1	5938	71.018	99.384	0
1	5939	70.802	99.612	0
1	5940	70.364	100.157	0
1	5941	70.674	100.368	0
1	5942	70.629	100.288	0
1	5943	70.074	100.396	0
1	5944	70.588	99.276	0
1	5945	71.083	99.676	0
1	5946	71.457	100.316	0
1	5947	71.253	99.841	0
1	5948	70.775	99.224	0
1	5949	69.851	99.165	0
1	5950	70.085	98.867	0
1	5951	70.262	99.37	0
1	5952	70.31	99.439	0
1	5953	69.781	99.652	0
1	5954	69.817	99.889	0
1	5955	70.241	98.674	0
1	5956	70.527	98.844	0
1	5957	71.766	99.237	0
1	5958	71.681	99.657	0
1	5959	71.534	99.711	0
1	5960	70.404	98.711	0
1	5961	70.334	97.896	0
1	5962	70.668	97.85	0
1	5963	70.195	98.228	0
1	5964	69.545	98.322	0
1	5965	69.589	97.748	0
1	5966	69.707	98.071	0
1	5967	69.045	97.212	0
1	5968	68.86	97.353	0
1	5969	68.795	97.868	0
1	5970	69.442	98.29	0
1	5971	69.304	98.486	0
1	5972	69.514	98.353	0
1	5973	69.508	98.199	0
1	5974	69.57	98.376	0
1	5975	69.542	98.252	0
1	5976	69.449	98.108	0
1	5977	69.603	97.9	0
1	5978	69.253	98.154	0
1	5979	69.457	98.33	0
1	5980	69.45	97.808	0
1	5981	69.665	97.862	0
1	5982	69.428	97.936	0
1	5983	69.534	98.141	0
1	5984	69.396	98.227	0
1	5985	69.393	98.161	0
1	5986	69.342	98.098	0
1	5987	69.441	97.853	0
1	5988	69.248	98.368	0
1	5989	69.361	98.145	0
1	5990	69.318	98.232	0
1	5991	69.278	98.214	0
1	5992	69.48	98.205	0
1	5993	69.373	97.912	0
1	5994	69.092	97.708	0
1	5995	69.367	97.805	0
1	5996	69.28	98.152	0
1	5997	69.322	98.092	0
1	5998	69.548	97.624	0
1	5999	69.297	96.652	0
1	6000	69.474	96.671	0
1	6001	69.774	96.189	0
1	6002	70.347	95.711	0
1	6003	71.142	95.603	0
1	6004	71.095	95.897	0
1	6005	70.673	95.891	0
1	6006	70.576	95.849	0
1	6007	70.659	95.647	0
1	6008	70.853	94.545	0
1	6009	71.112	93.403	0
1	6010	71.525	93.193	0
1	6011	70.771	93.48	0
1	6012	70.116	92.57	0
1	6013	69.686	93.649	0
1	6014	70.169	94.559	0
1	6015	70.427	95.175	0
1	6016	71.308	94.846	0
1	6017	70.577	95.647	0
1	6018	70.394	95.684	0
1	6019	70.725	96.789	0
1	6020	70.897	97.393	0
1	6021	71.084	97.33	0
1	6022	70.902	97.402	0
1	6023	70.579	97.884	0
1	6024	70.402	98.214	0
1	6025	71.008	98.625	0
1	6026	70.577	98.496	0
1	6027	70.218	98.543	0
1	6028	70.6	98.441	0
1	6029	69.895	98.834	0
1	6030	70.538	98.84	0
1	6031	70.224	98.592	0
1	6032	70.149	99.173	0
1	6033	69.745	99.612	0
1	6034	70.098	99.818	0
1	6035	70.072	99.546	0
1	6036	70.169	99.768	0
1	6037	70.529	99.347	0
1	6038	71.113	99.552	0
1	6039	71.267	99.44	0
1	6040	71.676	99.745	0
1	6041	71.632	99.53	0
1	6042	71.695	99.534	0
1	6043	71.92	99.598	0
1	6044	72.492	99.229	0
1	6045	72.853	99.348	0
1	6046	72.821	99.304	0
1	6047	73.334	98.38	0
1	6048	73.592	98.446	0
1	6049	73.449	98.414	0
1	6050	73.336	98.191	0
1	6051	73.117	98.312	0
1	6052	72.791	97.241	0
1	6053	72.884	96.595	0
1	6054	72.624	96.354	0
1	6055	72.242	95.34	0
1	6056	71.94	94.896	0
1	6057	72.241	95.339	0
1	6058	72.341	95.512	0
1	6059	72.035	95.65	0
1	6060	72.129	95.189	0
1	6061	71.903	95.345	0
1	6062	71.733	95.284	0
1	6063	72.691	95.397	0
1	6064	74.234	95.475	0
1	6065	74.239	95.334	0
1	6066	73.948	95.591	0
1	6067	73.923	95.289	0
1	6068	74.921	95.323	0
1	6069	75.406	94.914	0
1	6070	76.126	94.858	0
1	6071	75.552	94.723	0
1	6072	75.928	94.611	0
1	6073	75.701	95.379	0
1	6074	74.93	95.81	0
1	6075	75.207	95.563	0
1	6076	75.291	95.86	0
1	6077	75.279	95.698	0
1	6078	75.044	95.738	0
1	6079	75.14	95.827	0
1	6080	75.471	95.893	0
1	6081	74.684	97.493	0
1	6082	74.429	97.156	0
1	6083	74.358	96.864	0
1	6084	74.702	97.32	0
1	6085	74.049	98.238	0
1	6086	73.587	98.876	0
1	6087	73.689	99.29	0
1	6088	73.45	99.351	0
1	6089	73.697	99.472	0
1	6090	74.586	99.704	0
1	6091	74.56	99.403	0
1	6092	74.537	98.863	0
1	6093	74.44	98.294	0
1	6094	73.837	97.807	0
1	6095	73.649	97.941	0
1	6096	73.342	98.384	0
1	6097	73.64	98.334	0
1	6098	74	98.8	0
1	6099	74.732	99.539	0
1	6100	74.931	98.613	0
1	6101	74.57	98.604	0
1	6102	74.791	98.686	0
1	6103	75.206	97.774	0
1	6104	75.638	98.407	0
1	6105	75.644	98.646	0
1	6106	75.842	97.835	0
1	6107	75.248	97.332	0
1	6108	73.751	96.397	0
1	6109	73.69	95.542	0
1	6110	73.561	95.593	0
1	6111	73.312	95.381	0
1	6112	73.447	95.786	0
1	6113	73.209	95.357	0
1	6114	73.631	95.301	0
1	6115	73.113	95.199	0
1	6116	73.06	95.337	0
1	6117	73.183	96.228	0
1	6118	72.855	97.639	0
1	6119	73.35	97.656	0
1	6120	72.826	97.609	0
1	6121	72.51	97.852	0
1	6122	73.353	98.321	0
1	6123	73.502	97.832	0
1	6124	74.403	97.738	0
1	6125	74.129	98.21	0
1	6126	73.391	98.885	0
1	6127	74.036	99.226	0
1	6128	73.865	99.37	0
1	6129	74.304	98.813	0
1	6130	74.572	99.099	0
1	6131	74.431	98.526	0
1	6132	74.184	98.212	0
1	6133	75.364	98.214	0
1	6134	75.619	97.681	0
1	6135	75.915	98.457	0
1	6136	76.074	98.741	0
1	6137	75.701	98.497	0
1	6138	75.518	99.182	0
1	6139	75.49	98.778	0
1	6140	75.105	99.488	0
1	6141	74.251	99.754	0
1	6142	75.088	98.67	0
1	6143	74.751	97.577	0
1	6144	74.426	97.288	0
1	6145	73.623	97.166	0
1	6146	74.538	97.158	0
1	6147	75.318	97.303	0
1	6148	75.536	97.143	0
1	6149	76.494	95.781	0
1	6150	76.68	95.481	0
1	6151	75.9	94.66	0
1	6152	75.829	93.785	0
1	6153	76.168	94.151	0
1	6154	75.914	94.719	0
1	6155	76.12	94.857	0
1	6156	75.738	95.18	0
1	6157	75.15	95.837	0
1	6158	73.863	95.901	0
1	6159	73.303	95.818	0
1	6160	73.376	95.754	0
1	6161	73.166	95.862	0
1	6162	73.923	96.444	0
1	6163	74.892	97.744	0
1	6164	75.329	97.494	0
1	6165	75.703	97.882	0
1	6166	75.417	98.251	0
1	6167	74.178	98.751	0
1	6168	74.685	98.48	0
1	6169	75.595	98.332	0
1	6170	75.419	98.739	0
1	6171	75.825	99.648	0
1	6172	75.406	98.761	0
1	6173	74.445	98.576	0
1	6174	74.471	98.635	0
1	6175	74.727	98.718	0
1	6176	74.894	98.6	0
1	6177	74.486	98.811	0
1	6178	74.073	98.619	0
1	6179	73.52	98.542	0
1	6180	73.76	98.476	0
1	6181	73.606	98.357	0
1	6182	73.192	97.902	0
1	6183	72.591	97.575	0
1	6184	72.521	97.485	0
1	6185	72.59	97.538	0
1	6186	72.042	97.165	0
1	6187	72.885	96.78	0
1	6188	72.625	96.668	0
1	6189	72.797	96.584	0
1	6190	73.037	96.886	0
1	6191	73.608	97.47	0
1	6192	73.193	96.887	0
1	6193	72.698	96.567	0
1	6194	72.331	96.756	0
1	6195	72.703	97.145	0
1	6196	71.679	97.174	0
1	6197	71.566	97.469	0
1	6198	71.246	98.22	0
1	6199	71.549	98.256	0
1	6200	71.782	98.314	0
1	6201	72.508	98.145	0
1	6202	72.362	98.262	0
1	6203	72.464	97.587	0
1	6204	71.946	97.703	0
1	6205	72.827	97.57	0
1	6206	72.916	97.835	0
1	6207	73.427	98.113	0
1	6208	73.418	97.82	0
1	6209	73.772	97.779	0
1	6210	73.395	97.632	0
1	6211	74.242	97.564	0
1	6212	73.711	97.502	0
1	6213	73.916	97.472	0
1	6214	73.827	97.656	0
1	6215	73.829	97.883	0
1	6216	73.751	98.714	0
1	6217	72.778	99.057	0
1	6218	72.654	99.428	0
1	6219	72.306	99.111	0
1	6220	72.295	98.101	0
1	6221	72.059	98.21	0
1	6222	72.119	98.229	0
1	6223	72.087	98.777	0
1	6224	72.546	99.451	0
1	6225	73.581	99.176	0
1	6226	73.646	99.288	0
1	6227	73.564	99.187	0
1	6228	75.064	99.213	0
1	6229	75.142	99.306	0
1	6230	74.287	99.943	0
1	6231	73.945	99.86	0
1	6232	74.069	99.475	0
1	6233	73.816	99.628	0
1	6234	73.815	99.509	0
1	6235	74.399	99.576	0
1	6236	74.343	99.572	0
1	6237	74.347	99.457	0
1	6238	74.108	99.465	0
1	6239	74.351	99.46	0
1	6240	74.388	99.404	0
1	6241	73.706	99.397	0
1	6242	74.143	99.61	0
1	6243	73.822	99.47	0
1	6244	74.414	99.216	0
1	6245	74.536	98.86	0
1	6246	75.081	98.753	0
1	6247	75.563	98.411	0
1	6248	75.185	97.516	0
1	6249	75.125	96.823	0
1	6250	75.074	97.151	0
1	6251	75.08	97.099	0
1	6252	76.123	97.074	0
1	6253	75.685	98.244	0
1	6254	74.725	98.151	0
1	6255	75.302	99.286	0
1	6256	76.083	99.782	0
1	6257	75.631	99.255	0
1	6258	75.891	98.465	0
1	6259	75.805	98.575	0
1	6260	75.214	98.428	0
1	6261	75.576	98.689	0
1	6262	75.341	98.75	0
1	6263	75.368	99.267	0
1	6264	75.318	99.139	0
1	6265	75.579	99.225	0
1	6266	75.188	98.453	0
1	6267	74.586	97.906	0
1	6268	74.495	98.797	0
1	6269	74.552	99.718	0
1	6270	74.079	98.93	0
1	6271	74.094	99.733	0
1	6272	74.661	100.553	0
1	6273	74.617	99.909	0
1	6274	74.359	99.265	0
1	6275	74.35	99.433	0
1	6276	74.179	99.542	0
1	6277	74.549	99.44	0
1	6278	75.503	99.245	0
1	6279	75.775	99.689	0
1	6280	75.884	99.286	0
1	6281	75.184	100.152	0
1	6282	75.383	100.32	0
1	6283	75.049	100.229	0
1	6284	75.062	99.698	0
1	6285	75.167	99.722	0
1	6286	74.813	100.381	0
1	6287	75.213	100.586	0
1	6288	75.371	100.186	0
1	6289	75.222	98.922	0
1	6290	75.594	98.351	0
1	6291	75.559	97.852	0
1	6292	75.313	98.352	0
1	6293	75.545	99.387	0
1	6294	74.793	100.319	0
1	6295	74.871	99.843	0
1	6296	74.935	99.527	0
1	6297	74.779	99.527	0
1	6298	74.859	99.493	0
1	6299	74.839	99.493	0
1	6300	73.732	98.892	0
1	6301	73.836	99.214	0
1	6302	73.956	98.493	0
1	6303	74.115	98.376	0
1	6304	74.158	98.659	0
1	6305	74.411	99.541	0
1	6306	74.376	99.772	0
1	6307	74.476	99.89	0
1	6308	74.396	99.223	0
1	6309	73.869	98.738	0
1	6310	73.637	98.681	0
1	6311	73.752	98.778	0
1	6312	73.818	98.841	0
1	6313	73.542	98.492	0
1	6314	74.352	98.41	0
1	6315	74.322	98.395	0
1	6316	74.88	98.29	0
1	6317	74.526	98.419	0
1	6318	74.663	98.24	0
1	6319	73.714	97.701	0
1	6320	73.631	97.619	0
1	6321	73.528	96.729	0
1	6322	72.595	96.597	0
1	6323	72.357	96.577	0
1	6324	71.091	96.894	0
1	6325	69.664	96.476	0
1	6326	69.452	96.33	0
1	6327	69.305	95.884	0
1	6328	68.92	95.827	0
1	6329	68.806	96.263	0
1	6330	68.734	95.857	0
1	6331	68.27	95.914	0
1	6332	68.448	96.681	0
1	6333	68.504	96.632	0
1	6334	68.658	96.711	0
1	6335	68.019	95.771	0
1	6336	68.222	95.407	0
1	6337	67.286	95.879	0
1	6338	66.943	96.216	0
1	6339	67.492	96.704	0
1	6340	67.632	96.563	0
1	6341	67.244	97.263	0
1	6342	65.674	97.455	0
1	6343	65.674	97.865	0
1	6344	65.617	97.468	0
1	6345	65.689	97.632	0
1	6346	66.35	97.227	0
1	6347	66.426	97.397	0
1	6348	66.648	97.373	0
1	6349	66.517	97.529	0
1	6350	66.201	97.182	0
1	6351	66.764	97.103	0
1	6352	66.614	97.332	0
1	6353	66.742	97.305	0
1	6354	65.677	96.875	0
1	6355	65.833	96.386	0
1	6356	66.3	96.261	0
1	6357	66.187	97.555	0
1	6358	66.816	97.744	0
1	6359	67.919	97.813	0
1	6360	67.737	96.931	0
1	6361	67.661	96.906	0
1	6362	67.1	97.366	0
1	6363	67.209	97.622	0
1	6364	67.406	97.472	0
1	6365	66.359	96.428	0
1	6366	65.43	97.227	0
1	6367	65.882	97.342	0
1	6368	65.993	96.55	0
1	6369	66.375	96.817	0
1	6370	65.69	96.859	0
1	6371	66.334	97.699	0
1	6372	67.395	98.567	0
1	6373	66.741	98.673	0
1	6374	66.78	98.855	0
1	6375	67.277	98.665	0
1	6376	67.455	98.311	0
1	6377	66.933	98.305	0
1	6378	66.584	98.31	0
1	6379	67.451	98.106	0
1	6380	67.365	98.447	0
1	6381	67.543	98.361	0
1	6382	68.948	97.867	0
1	6383	68.842	97.341	0
1	6384	68.668	97.137	0
1	6385	68.783	96.893	0
1	6386	68.599	97.376	0
1	6387	69.121	97.803	0
1	6388	69.004	97.638	0
1	6389	68.819	96.842	0
1	6390	68.876	97.285	0
1	6391	68.914	97.377	0
1	6392	68.543	97.593	0
1	6393	68.344	98.148	0
1	6394	67.848	97.914	0
1	6395	67.404	97.965	0
1	6396	68.188	98.385	0
1	6397	67.738	98.134	0
1	6398	67.186	97.546	0
1	6399	65.788	97.362	0
1	6400	66.459	98.225	0
1	6401	66.206	98.242	0
1	6402	66.308	97.902	0
1	6403	65.913	97.894	0
1	6404	66.036	98.151	0
1	6405	65.971	98.209	0
1	6406	65.829	97.762	0
1	6407	65.482	97.284	0
1	6408	65.436	97.312	0
1	6409	66.094	96.395	0
1	6410	66.153	97.283	0
1	6411	66.258	97.597	0
1	6412	67.188	97.373	0
1	6413	67.38	97.367	0
1	6414	67.564	97.508	0
1	6415	67.569	97.392	0
1	6416	67.553	97.447	0
1	6417	67.633	97.587	0
1	6418	67.033	97.629	0
1	6419	67.626	97.835	0
1	6420	66.612	97.679	0
1	6421	66.451	98.197	0
1	6422	66.278	97.644	0
1	6423	67.26	97.493	0
1	6424	67.427	97.364	0
1	6425	67.603	97.363	0
1	6426	69.411	97.71	0
1	6427	70.328	96.63	0
1	6428	70.791	96.591	0
1	6429	71.089	95.898	0
1	6430	71.809	96.34	0
1	6431	71.116	96.856	0
1	6432	71.166	97.1	0
1	6433	70.919	97.294	0
1	6434	71.289	97.221	0
1	6435	71.1	97.324	0
1	6436	71.65	96.86	0
1	6437	71.836	96.788	0
1	6438	71.091	96.143	0
1	6439	71.275	95.896	0
1	6440	71.769	96.083	0
1	6441	71.688	96.094	0
1	6442	71.631	95.85	0
1	6443	71.229	95.619	0
1	6444	71.429	96.463	0
1	6445	71.493	97.242	0
1	6446	71.354	97.295	0
1	6447	72.636	97.896	0
1	6448	73.315	97.699	0
1	6449	73.701	97.671	0
1	6450	73.665	98.367	0
1	6451	73.801	98.913	0
1	6452	74.808	99.602	0
1	6453	75.035	100.154	0
1	6454	74.824	99.772	0
1	6455	74.611	99.724	0
1	6456	74.575	99.618	0
1	6457	74.727	99.417	0
1	6458	74.675	99.308	0
1	6459	75.122	99.255	0
1	6460	75.21	99.165	0
1	6461	75.111	98.938	0
1	6462	74.932	98.938	0
1	6463	74.903	98.605	0
1	6464	74.421	98.789	0
1	6465	74.488	98.909	0
1	6466	73.764	98.154	0
1	6467	73.789	98.596	0
1	6468	73.464	98.921	0
1	6469	74.285	99.295	0
1	6470	73.612	98.638	0
1	6471	73.686	98.287	0
1	6472	73.416	99.121	0
1	6473	75.101	98.861	0
1	6474	74.923	99.118	0
1	6475	75.452	99.311	0
1	6476	74.32	99.349	0
1	6477	73.636	98.842	0
1	6478	73.433	99.193	0
1	6479	73.779	99.248	0
1	6480	73.918	98.576	0
1	6481	74.04	98.693	0
1	6482	73.243	98.45	0
1	6483	73.495	98.525	0
1	6484	73.815	99.126	0
1	6485	73.915	98.818	0
1	6486	74.017	98.761	0
1	6487	74.787	98.781	0
1	6488	75.582	98.465	0
1	6489	75.547	98.136	0
1	6490	75.537	98.269	0
1	6491	76.05	98.164	0
1	6492	75.633	98.212	0
1	6493	75.071	98.29	0
1	6494	75.402	99.72	0
1	6495	75.083	99.895	0
1	6496	74.655	99.385	0
1	6497	74.875	99.176	0
1	6498	74.23	98.576	0
1	6499	73.239	98.723	0
1	6500	72.926	98.174	0
1	6501	72.574	97.722	0
1	6502	73.033	97.396	0
1	6503	72.777	97.443	0
1	6504	72.348	97.448	0
1	6505	72.737	97.326	0
1	6506	72.859	97.104	0
1	6507	73.643	96.393	0
1	6508	73.572	96.361	0
1	6509	73.492	96.311	0
1	6510	72.64	96.623	0
1	6511	72.179	97.357	0
1	6512	72.14	97.548	0
1	6513	72.022	97.794	0
1	6514	72.826	98.294	0
1	6515	72.96	98.436	0
1	6516	72.4	98.504	0
1	6517	72.332	99.305	0
1	6518	73.04	99.552	0
1	6519	73.086	99.175	0
1	6520	73.48	98.522	0
1	6521	73.326	98.629	0
1	6522	73.341	98.435	0
1	6523	73.393	98.769	0
1	6524	73.656	98.94	0
1	6525	74.109	98.888	0
1	6526	73.667	98.474	0
1	6527	73.667	97.598	0
1	6528	73.138	97.247	0
1	6529	72.268	98.115	0
1	6530	72.277	98.859	0
1	6531	72.746	99.497	0
1	6532	72.433	99.287	0
1	6533	72.443	99.489	0
1	6534	72.318	98.856	0
1	6535	72.632	99.231	0
1	6536	73.559	99.509	0
1	6537	73.349	99.305	0
1	6538	73.007	99.614	0
1	6539	74.079	98.541	0
1	6540	73.114	97.783	0
1	6541	73.46	97.953	0
1	6542	74.329	97.644	0
1	6543	74.105	97.203	0
1	6544	73.852	97.478	0
1	6545	73.2	98.27	0
1	6546	72.424	98.069	0
1	6547	72.207	97.745	0
1	6548	71.534	98.108	0
1	6549	71.303	96.658	0
1	6550	70.869	96.781	0
1	6551	70.276	97.777	0
1	6552	69.489	97.746	0
1	6553	69.878	97.344	0
1	6554	70.592	97.782	0
1	6555	70.621	98.662	0
1	6556	69.888	98.622	0
1	6557	70.27	98.434	0
1	6558	71.057	98.602	0
1	6559	71.35	98.358	0
1	6560	71.533	98.172	0
1	6561	72.033	97.119	0
1	6562	71.5	96.855	0
1	6563	70.772	97.255	0
1	6564	69.906	97.461	0
1	6565	69.681	97.546	0
1	6566	69.455	97.687	0
1	6567	69.156	97.711	0
1	6568	69.799	97.625	0
1	6569	69.857	97.588	0
1	6570	70.325	97.341	0
1	6571	70.202	97.315	0
1	6572	69.046	97.122	0
1	6573	68.71	97.274	0
1	6574	68.694	97.095	0
1	6575	69.368	96.921	0
1	6576	69.89	97.849	0
1	6577	71.282	98.143	0
1	6578	71.274	97.826	0
1	6579	71.74	98.063	0
1	6580	72.38	97.672	0
1	6581	72.541	99.386	0
1	6582	73.281	99.395	0
1	6583	73.204	99.438	0
1	6584	73.164	99.404	0
1	6585	73.594	99.339	0
1	6586	75.032	99.51	0
1	6587	75.263	100.267	0
1	6588	73.975	99.264	0
1	6589	74.507	99.309	0
1	6590	75.237	99.685	0
1	6591	75.597	100.307	0
1	6592	75.768	100.37	0
1	6593	75.111	99.841	0
1	6594	75.11	99.159	0
1	6595	75.457	98.824	0
1	6596	76.051	98.669	0
1	6597	76.319	97.632	0
1	6598	77.122	97.38	0
1	6599	76.922	97.463	0
1	6600	76.467	97.406	0
1	6601	76.586	97.558	0
1	6602	77.454	97.57	0
1	6603	77.409	97.32	0
1	6604	76.908	97.371	0
1	6605	76.847	97.427	0
1	6606	77.15	97.27	0
1	6607	77.595	97.499	0
1	6608	77.508	97.35	0
1	6609	76.906	97.468	0
1	6610	76.595	96.845	0
1	6611	76.625	97.214	0
1	6612	76.792	97.334	0
1	6613	76.648	97.433	0
1	6614	77.281	97.551	0
1	6615	76.224	97.257	0
1	6616	76.515	96.409	0
1	6617	76.082	97.254	0
1	6618	75.071	96.84	0
1	6619	74.873	98.491	0
1	6620	75.547	99.109	0
1	6621	74.083	98.668	0
1	6622	74.272	97.803	0
1	6623	73.669	97.69	0
1	6624	72.744	97.479	0
1	6625	72.81	96.448	0
1	6626	72.999	96.36	0
1	6627	73.536	96.348	0
1	6628	74.139	96.568	0
1	6629	74.08	97.087	0
1	6630	74.588	96.383	0
1	6631	75.417	95.659	0
1	6632	75.879	95.939	0
1	6633	75.86	96.1	0
1	6634	75.534	95.342	0
1	6635	75.77	95.708	0
1	6636	76.464	95.817	0
1	6637	76.684	95.733	0
1	6638	76.725	95.676	0
1	6639	76.363	95.79	0
1	6640	75.615	96.241	0
1	6641	74.841	95.286	0
1	6642	74.587	95.469	0
1	6643	74.077	95.448	0
1	6644	73.259	94.235	0
1	6645	73.081	93.4	0
1	6646	73.498	94.315	0
1	6647	73.911	93.786	0
1	6648	73.933	94.407	0
1	6649	73.55	94.468	0
1	6650	73.539	94.394	0
1	6651	73.455	94.213	0
1	6652	74.092	93.827	0
1	6653	73.591	93.348	0
1	6654	74.687	92.312	0
1	6655	75.33	92.202	0
1	6656	75.563	92.126	0
1	6657	75.949	92.932	0
1	6658	77.432	93.292	0
1	6659	78.452	93.093	0
1	6660	79.924	92.854	0
1	6661	80.376	93.855	0
1	6662	80.424	94.274	0
1	6663	81.29	94.292	0
1	6664	80.874	93.607	0
1	6665	81.084	93.26	0
1	6666	81.332	92.686	0
1	6667	82.177	93.2	0
1	6668	81.879	93.4	0
1	6669	80.773	94.314	0
1	6670	80.874	95.184	0
1	6671	80.702	94.677	0
1	6672	81.386	94.281	0
1	6673	81.618	93.701	0
1	6674	81.49	94.1	0
1	6675	81.475	93.879	0
1	6676	81.459	92.669	0
1	6677	81.723	93.822	0
1	6678	81.686	94.178	0
1	6679	82.178	93.884	0
1	6680	82.043	93.574	0
1	6681	82.426	93.469	0
1	6682	82.289	92.472	0
1	6683	81.416	93.18	0
1	6684	81.276	92.809	0
1	6685	81.315	93.366	0
1	6686	81.134	93.473	0
1	6687	80.804	94.388	0
1	6688	80.719	94.476	0
1	6689	80.809	94.598	0
1	6690	80.419	94.443	0
1	6691	80.255	94.319	0
1	6692	79.529	94.602	0
1	6693	80.065	95.09	0
1	6694	80.29	95.315	0
1	6695	80.558	95.131	0
1	6696	81.06	94.459	0
1	6697	80.778	94.209	0
1	6698	80.705	94.46	0
1	6699	80.532	95.143	0
1	6700	80.633	94.85	0
1	6701	79.536	93.904	0
1	6702	79.742	92.788	0
1	6703	79.201	93.076	0
1	6704	78.303	92.751	0
1	6705	77.778	93.165	0
1	6706	77.096	93.903	0
1	6707	77.461	93.871	0
1	6708	76.748	93.859	0
1	6709	76.737	93.739	0
1	6710	77.39	94.264	0
1	6711	78.398	94.706	0
1	6712	78.424	94.832	0
1	6713	78.727	95.805	0
1	6714	78.122	95.379	0
1	6715	76.522	95.75	0
1	6716	76.741	95.848	0
1	6717	77.508	95.141	0
1	6718	77.661	95.374	0
1	6719	77.8	95.549	0
1	6720	78.133	95.528	0
1	6721	78.572	95.362	0
1	6722	78.685	95.654	0
1	6723	78.704	96.509	0
1	6724	78.881	95.513	0
1	6725	78.742	95.137	0
1	6726	79.084	96.318	0
1	6727	78.308	96.441	0
1	6728	78.292	96.687	0
1	6729	78.277	96.713	0
1	6730	77.66	97.412	0
1	6731	76.592	97.568	0
1	6732	76.248	97.252	0
1	6733	75.612	95.84	0
1	6734	76.491	95.821	0
1	6735	75.814	96.366	0
1	6736	75.916	96.852	0
1	6737	75.843	97.515	0
1	6738	76.209	97.749	0
1	6739	76.27	97.744	0
1	6740	75.385	97.452	0
1	6741	74.106	96.474	0
1	6742	73.842	95.449	0
1	6743	74.162	94.732	0
1	6744	74.211	95.173	0
1	6745	73.848	94.866	0
1	6746	74.566	94.696	0
1	6747	74.881	94.41	0
1	6748	75.566	94.622	0
